address,district,area,bedrooms,garage,type,rent,total,latitude,longitude,geometry,ID,NM_MESO,CD_GEOCODU,distance_to_schools,distance_to_hospitals,distance_to_parks
Rua Otávio Tucunduva Faria,Cipava,120,2,3,Casa,3900,4391,-23.5535161,-46.7883108,POINT (-46.7883108 -23.5535161),20,METROPOLITANA DE SÃO PAULO,35,2659.6517758389577,2623.918876182488,3234.1452983902573
Rua Piauiense,Conceição,25,1,0,Casa,768,800,-23.574456,-46.8014321,POINT (-46.8014321 -23.574456),20,METROPOLITANA DE SÃO PAULO,35,1142.3269073011388,1457.9610739681711,1142.3269073011388
Rua Engenheiro José Amadei,Jardim Arpoador,125,2,2,Casa,1700,1819,-23.5969717,-46.789039,POINT (-46.789039 -23.5969717),20,METROPOLITANA DE SÃO PAULO,35,133.38343714690245,723.7424202410043,473.5236618149073
Rua Benedita Aparecida Nogueira,Cidade Intercap,166,3,3,Casa,3200,3465,-23.6043847,-46.7796215,POINT (-46.7796215 -23.6043847),20,METROPOLITANA DE SÃO PAULO,35,408.0789817947586,1365.9670600415564,1130.1978741135154
Rua Piauiense,Conceição,44,1,0,Casa,1151,1200,-23.574456,-46.8014321,POINT (-46.8014321 -23.574456),20,METROPOLITANA DE SÃO PAULO,35,1142.3269073011388,1457.9610739681711,1142.3269073011388
Avenida Novo Osasco,Bussocaba,58,2,1,Apartamento,1500,2124,-23.5653456,-46.7877703,POINT (-46.7877703 -23.5653456),20,METROPOLITANA DE SÃO PAULO,35,1711.0767201692067,1714.1617862581659,1977.7163412493478
Rua Iracema Senna Cerqueira dos Santos,Cidade Intercap,180,4,2,Casa,3400,3716,-23.5771431,-46.7676194,POINT (-46.7676194 -23.5771431),20,METROPOLITANA DE SÃO PAULO,35,204.65994627684861,277.4848758516901,1682.2156269390912
Avenida Edmundo Amaral,Piratininga,58,2,1,Apartamento,1200,1973,-23.516183,-46.8025933,POINT (-46.8025933 -23.516183),20,METROPOLITANA DE SÃO PAULO,35,4178.753872099545,4486.331228322934,5047.590116949827
Avenida Presidente Joao Goulart,Umuarama,65,3,1,Apartamento,2900,3629,-23.5571387,-46.7774409,POINT (-46.7774409 -23.5571387),20,METROPOLITANA DE SÃO PAULO,35,1490.865397899436,1447.4964011868847,2311.5390536513596
Rua Paulo Lício Rizzo,Centro,109,3,2,Apartamento,3000,4524,-23.5837289,-46.7386559,POINT (-46.7386559 -23.5837289),20,METROPOLITANA DE SÃO PAULO,35,173.55475355738275,111.64036258756106,728.5238047472308
Rua Jubair Celestino,Presidente Altino,38,2,1,Apartamento,2400,2892,-23.5225827,-46.7690234,POINT (-46.7690234 -23.5225827),20,METROPOLITANA DE SÃO PAULO,35,1609.7149825159665,2392.2085829924285,2653.8204933558804
Rua Caminha de Amorim,Alto de Pinheiros,300,6,2,Casa,11900,13360,-23.5443448,-46.7055966,POINT (-46.7055966 -23.5443448),20,METROPOLITANA DE SÃO PAULO,35,222.40458737282964,648.1582003504707,545.1676356380834
Rua Professor José Azevedo Minhoto,Km 18,35,1,0,Apartamento,950,1237,-23.5290958,-46.7942382,POINT (-46.7942382 -23.5290958),20,METROPOLITANA DE SÃO PAULO,35,3839.9753372518926,4489.588739901781,4298.979544631383
Rua Madre Joana Zonca,Quitaúna,253,4,5,Casa,3290,3743,-23.5308401,-46.8121558,POINT (-46.8121558 -23.5308401),20,METROPOLITANA DE SÃO PAULO,35,5537.056692668752,6005.077224260828,5906.336617515204
Rua Olívio Basílio Marçal,Jardim Cirino,53,2,2,Apartamento,2176,2706,-23.5395678,-46.813589,POINT (-46.813589 -23.5395678),20,METROPOLITANA DE SÃO PAULO,35,5127.653232456487,5397.4374425737915,5127.653232456487
Rua Antônio Peres Paniágua,São Pedro,226,2,1,Casa,2850,2992,-23.5419063,-46.8131881,POINT (-46.8131881 -23.5419063),20,METROPOLITANA DE SÃO PAULO,35,4868.823625932013,5145.747925418376,4873.50140367616
Rua Antônio Peres Paniágua,São Pedro,196,2,1,Casa,2500,2773,-23.5419063,-46.8131881,POINT (-46.8131881 -23.5419063),20,METROPOLITANA DE SÃO PAULO,35,4868.823625932013,5145.747925418376,4873.50140367616
Rua Arquiteto Jaime Fonseca Rodrigues,Alto de Pinheiros,320,5,2,Casa,13000,15220,-23.5513594,-46.7027897,POINT (-46.7027897 -23.5513594),20,METROPOLITANA DE SÃO PAULO,35,139.95872484703423,339.1351006595115,710.9450877084531
Rua Rui Barbosa,Vila Osasco,103,2,1,Casa,3900,4152,-23.5376695,-46.7777501,POINT (-46.7777501 -23.5376695),20,METROPOLITANA DE SÃO PAULO,35,1943.6686170516566,3092.044718909854,2366.3648811399285
Via Transversal Sul,Novo Osasco,45,2,1,Apartamento,800,1178,-23.580688,-46.794097,POINT (-46.794097 -23.580688),20,METROPOLITANA DE SÃO PAULO,35,170.77940462049662,442.6403005262028,170.77940462049662
Rua Dália,Jardim das Flores,110,3,2,Casa,4000,4350,-23.5362464,-46.799424,POINT (-46.799424 -23.5362464),20,METROPOLITANA DE SÃO PAULO,35,4147.9983583711055,4611.125293897472,4486.474615067167
Rua Resedá,Jardim das Flores,250,3,2,Casa,3600,4068,-23.5412073,-46.7940773,POINT (-46.7940773 -23.5412073),20,METROPOLITANA DE SÃO PAULO,35,3556.6160244050934,3840.760644161684,3825.9747603789206
Rua Cláudio Aparecido Oliveira,Jardim Roberto,60,2,1,Apartamento,1430,2063,-23.5477436,-46.8006964,POINT (-46.8006964 -23.5477436),20,METROPOLITANA DE SÃO PAULO,35,3860.0582894231698,4039.1313218128585,3878.737964076814
Rua Padre Viêira,Piratininga,36,2,1,Apartamento,2400,3182,-23.5161891,-46.8004771,POINT (-46.8004771 -23.5161891),20,METROPOLITANA DE SÃO PAULO,35,3972.011655320619,4284.44740864647,4911.7418224754365
Rua Santa Marcela,Jardim Roberto,60,2,1,Apartamento,1500,2231,-23.5470349,-46.7999802,POINT (-46.7999802 -23.5470349),20,METROPOLITANA DE SÃO PAULO,35,3915.774747637558,4006.4196765905817,3944.220353019124
Avenida General Pedro Pinho,Jardim Peri,65,2,1,Apartamento,2000,2433,-23.5317138,-46.801972,POINT (-46.801972 -23.5317138),20,METROPOLITANA DE SÃO PAULO,35,4503.232892474813,5136.827146509966,4894.733163752118
Rua Deputado Emílio Carlos,Vila Campesina,67,3,1,Apartamento,4000,4832,-23.546857,-46.7618318,POINT (-46.7618318 -23.546857),20,METROPOLITANA DE SÃO PAULO,35,474.5535329094054,1796.3025353995881,474.55353291117063
Rua Luís César Pannain,Lapa,384,3,5,Casa,15000,17140,-23.5320561,-46.7095766,POINT (-46.7095766 -23.5320561),20,METROPOLITANA DE SÃO PAULO,35,183.97995786394702,742.414959061491,269.0601641306473
Rua Manacá,Jardim das Flores,84,2,2,Casa,3000,3287,-23.5407297,-46.7917975,POINT (-46.7917975 -23.5407297),20,METROPOLITANA DE SÃO PAULO,35,3325.3558593790517,3696.6850288401793,3608.453617887369
Rua Caramboleira,Cidade das Flores,52,2,1,Apartamento,1700,2392,-23.5053222,-46.4634515,POINT (-46.4634515 -23.5053222),20,METROPOLITANA DE SÃO PAULO,35,138.80208507234337,500.9534462731905,1336.7547497876835
Avenida Edmundo Amaral,Piratininga,57,2,1,Apartamento,1200,1973,-23.516183,-46.8025933,POINT (-46.8025933 -23.516183),20,METROPOLITANA DE SÃO PAULO,35,4178.753872099545,4486.331228322934,5047.590116949827
Avenida das Flores,Jardim das Flores,75,2,1,Apartamento,3200,4041,-23.5316352,-46.7867605,POINT (-46.7867605 -23.5316352),20,METROPOLITANA DE SÃO PAULO,35,3026.4883320184877,4127.45210466041,3495.897214433316
R Emília Pilon,City Bussocaba,41,2,1,Apartamento,1450,1796,-23.5750415,-46.7826417,POINT (-46.7826417 -23.5750415),20,METROPOLITANA DE SÃO PAULO,35,738.831100047733,746.4019759429189,1413.0085098097138
Rua Inácio Manuel Álvares,Jardim Ester,66,2,2,Apartamento,2473,3451,-23.5803992,-46.7646703,POINT (-46.7646703 -23.5803992),20,METROPOLITANA DE SÃO PAULO,35,146.67557266265845,260.93115106369106,1213.4609505191659
Rua Alice Manholer Piteri,Vila Osasco,98,3,3,Apartamento,4000,5440,-23.5403339,-46.7760291,POINT (-46.7760291 -23.5403339),20,METROPOLITANA DE SÃO PAULO,35,1720.8732785970597,2750.2070543748,2080.663594425052
Rua Lourenço Collino,Presidente Altino,37,1,1,Apartamento,1700,2366,-23.527742,-46.7706946,POINT (-46.7706946 -23.527742),20,METROPOLITANA DE SÃO PAULO,35,1947.3063806361272,2892.424158260284,2597.8169322303697
Rua Gláuber Rocha,Santa Maria,70,2,1,Casa,1500,1713,-23.5837696,-46.8068419,POINT (-46.8068419 -23.5837696),20,METROPOLITANA DE SÃO PAULO,35,187.34069844969002,1581.2632685153048,1208.9894818283517
Avenida Capistrano de Abreu,Jaguaribe,50,2,1,Apartamento,2500,3287,-23.5568878,-46.7909776,POINT (-46.7909776 -23.5568878),20,METROPOLITANA DE SÃO PAULO,35,2577.766870988949,2630.2265685117636,2824.4737504066848
Rua Alberto Cortez,Pestana,160,3,2,Casa,2921,3245,-23.538846,-46.7999961,POINT (-46.7999961 -23.538846),20,METROPOLITANA DE SÃO PAULO,35,4173.303842009089,4479.459550568352,4470.914306868704
Rua Savério Quadrio,Jardim Amaralina,44,2,1,Apartamento,1300,1600,-23.6004415,-46.8015016,POINT (-46.8015016 -23.6004415),20,METROPOLITANA DE SÃO PAULO,35,492.2281765798536,653.7692675808261,1163.8113500039183
Rua Fradique Coutinho,Pinheiros,135,3,2,Apartamento,6200,10130,-23.562644,-46.6868335,POINT (-46.6868335 -23.562644),20,METROPOLITANA DE SÃO PAULO,35,318.7523898695206,350.7842619915412,117.75577999024566
Rua Doutor Paulo Ribeiro Coelho,Jardim Ester Yolanda,218,3,2,Casa,3400,3728,-23.5821637,-46.7600006,POINT (-46.7600006 -23.5821637),20,METROPOLITANA DE SÃO PAULO,35,150.4192164866499,689.5990938816052,768.592296955627
Rua Carlos Lima Morel,Vila Progredior,170,4,3,Apartamento,9900,12950,-23.5857186,-46.7165929,POINT (-46.7165929 -23.5857186),20,METROPOLITANA DE SÃO PAULO,35,245.84741371381955,107.66993997564148,488.2573498858158
Rua Caramboleira,Cidade das Flores,48,2,1,Apartamento,1800,2414,-23.5053222,-46.4634515,POINT (-46.4634515 -23.5053222),20,METROPOLITANA DE SÃO PAULO,35,138.80208507234337,500.9534462731905,1336.7547497876835
Rua Sanazar Mardiros,Presidente Altino,38,1,1,Apartamento,2000,2756,-23.5297024,-46.76841,POINT (-46.76841 -23.5297024),20,METROPOLITANA DE SÃO PAULO,35,1634.6028767167536,2823.737129397227,2291.7986538498735
Avenida Antônio Carlos Costa,Bela Vista,43,1,0,Apartamento,1500,1558,-23.5439478,-46.7809942,POINT (-46.7809942 -23.5439478),20,METROPOLITANA DE SÃO PAULO,35,2232.68760413888,2675.276276164073,2457.3648427326116
Rua General Florêncio,Quitaúna,50,1,1,Casa,2500,2731,-23.5244164,-46.8117169,POINT (-46.8117169 -23.5244164),20,METROPOLITANA DE SÃO PAULO,35,5364.424294626222,5700.97279138879,6127.275490493104
Rua Umburanas,Alto de Pinheiros,280,4,6,Casa,15000,17080,-23.5497991,-46.7146863,POINT (-46.7146863 -23.5497991),20,METROPOLITANA DE SÃO PAULO,35,326.6744513239686,1375.2039140818788,789.4977262093083
Rua Realengo,Alto de Pinheiros,272,4,3,Apartamento,14000,18240,-23.5437097,-46.7043759,POINT (-46.7043759 -23.5437097),20,METROPOLITANA DE SÃO PAULO,35,124.41933252534464,630.4458844518891,418.92853082427916
Rua Jatobá,Cidade das Flores,20,1,0,Studio e kitnet,799,860,-23.5402882,-46.8080992,POINT (-46.8080992 -23.5402882),20,METROPOLITANA DE SÃO PAULO,35,4860.701694439706,5088.216099580544,4860.701694439706
Rua Santina da Costa,Vila Campesina,180,3,0,Casa,5000,5433,-23.5442219,-46.7675283,POINT (-46.7675283 -23.5442219),20,METROPOLITANA DE SÃO PAULO,35,886.3867302328242,2084.4116703180134,1114.9343159129062
Rua Pernambucana,Conceição,48,2,1,Apartamento,1700,2271,-23.5725658,-46.805609,POINT (-46.805609 -23.5725658),20,METROPOLITANA DE SÃO PAULO,35,1430.2640822355,1913.4455630449984,1590.989830117611
Rua São Nicolau,Santo Antônio,50,1,0,Casa,800,934,-23.5600128,-46.7998025,POINT (-46.7998025 -23.5600128),20,METROPOLITANA DE SÃO PAULO,35,2529.043819332717,2770.177698956178,2529.043819332717
Rua Capitão Alceu Vieira,Vila Ipojuca,134,3,2,Apartamento,12000,13780,-23.5342199,-46.7035313,POINT (-46.7035313 -23.5342199),20,METROPOLITANA DE SÃO PAULO,35,251.94273163805607,347.0061285850407,250.6855733862835
Rua José Alencar Castelo Branco,Siciliano,229,4,2,Casa,7300,8718,-23.5355503,-46.6998374,POINT (-46.6998374 -23.5355503),20,METROPOLITANA DE SÃO PAULO,35,120.75247867192425,413.0177794689122,157.18212047067064
Avenida Mauro Marques da Silva,Vila Antônio,250,4,3,Casa,3800,4345,-23.579531,-46.7668276,POINT (-46.7668276 -23.579531),20,METROPOLITANA DE SÃO PAULO,35,93.80461729485305,239.1237374285534,1438.8879614635641
Rua Iracema Senna Cerqueira dos Santos,Cidade Intercap,170,3,1,Casa,2600,2710,-23.5771431,-46.7676194,POINT (-46.7676194 -23.5771431),20,METROPOLITANA DE SÃO PAULO,35,204.65994627684861,277.4848758516901,1682.2156269390912
Rua João Guimarães Rosa,Bandeiras,80,2,1,Casa,1300,1430,-23.5611757,-46.8089502,POINT (-46.8089502 -23.5611757),20,METROPOLITANA DE SÃO PAULO,35,2698.740629078099,3081.536031942675,2782.5261618432132
Avenida Praia Grande,City Bussocaba,560,6,6,Casa,5500,6483,-23.5704603,-46.7862935,POINT (-46.7862935 -23.5704603),20,METROPOLITANA DE SÃO PAULO,35,1229.2816479713204,1261.0867112003436,1526.611791283958
Rua José Pereira de Carvalho,Vila Lageado,250,4,2,Casa,7500,8045,-23.5535416,-46.7489921,POINT (-46.7489921 -23.5535416),20,METROPOLITANA DE SÃO PAULO,35,151.84219604342215,1059.7223439439367,1047.0434453235762
Rua Eusébio de Paula Marcondes,Jardim D’abril,70,3,1,Apartamento,1400,1948,-23.5769772,-46.7783265,POINT (-46.7783265 -23.5769772),20,METROPOLITANA DE SÃO PAULO,35,279.3491096630297,328.92969436161036,1709.8690290267095
Rua Antônio Russo,Jardim Roberto,85,2,0,Casa,1100,1147,-23.550934,-46.8012093,POINT (-46.8012093 -23.550934),20,METROPOLITANA DE SÃO PAULO,35,3539.095655549083,3774.53582260675,3541.7260273203424
Estrada das Violetas,Santa Maria,44,2,1,Apartamento,950,1383,-23.5770502,-46.8128361,POINT (-46.8128361 -23.5770502),20,METROPOLITANA DE SÃO PAULO,35,1126.6153625642287,2316.414828153527,1998.9461690564235
Rua Jorge Rizzo,Pinheiros,102,4,2,Apartamento,5000,7030,-23.5713145,-46.6963053,POINT (-46.6963053 -23.5713145),20,METROPOLITANA DE SÃO PAULO,35,183.4771640059117,1103.9070120192298,327.40467070895295
Rua Heitor Penteado,Sumarezinho,105,3,1,Apartamento,5000,6691,-23.5461784,-46.6911614,POINT (-46.6911614 -23.5461784),20,METROPOLITANA DE SÃO PAULO,35,270.924937410567,105.71140236279206,1155.7007214170071
Rua Antônio Peres Paniágua,São Pedro,46,2,1,Apartamento,1000,1402,-23.5419063,-46.8131881,POINT (-46.8131881 -23.5419063),20,METROPOLITANA DE SÃO PAULO,35,4868.823625932013,5145.747925418376,4873.50140367616
Avenida Cásper Líbero,Vila Osasco,83,3,2,Apartamento,2150,2988,-23.5438955,-46.783614,POINT (-46.783614 -23.5438955),20,METROPOLITANA DE SÃO PAULO,35,2498.297282648274,2853.643123273209,2722.3319294019107
Rua Doutor Teodoro Quartim Barbosa,Cidade São Francisco,168,3,2,Apartamento,4000,6445,-23.5536805,-46.757677,POINT (-46.757677 -23.5536805),20,METROPOLITANA DE SÃO PAULO,35,189.35105168942854,1243.701484417749,667.4975062087905
Avenida Júlio de Mesquita,Bela Vista,65,1,1,Casa,1800,2010,-23.5479269,-46.7804664,POINT (-46.7804664 -23.5479269),20,METROPOLITANA DE SÃO PAULO,35,2151.32516771964,2308.384596783027,2368.8774027057116
Avenida Júlio de Mesquita,Bela Vista,65,2,0,Casa,1800,2010,-23.5479269,-46.7804664,POINT (-46.7804664 -23.5479269),20,METROPOLITANA DE SÃO PAULO,35,2151.32516771964,2308.384596783027,2368.8774027057116
Avenida Franz Voegeli,Continental,40,1,1,Apartamento,2300,3039,-23.5462278,-46.7538227,POINT (-46.7538227 -23.5462278),20,METROPOLITANA DE SÃO PAULO,35,240.01498122795547,1000.0165986565106,386.0905049609862
Avenida Hilário Pereira de Souza,Centro,70,2,1,Apartamento,2950,3686,-23.5331266,-46.7723544,POINT (-46.7723544 -23.5331266),20,METROPOLITANA DE SÃO PAULO,35,1647.5452375152013,3023.1768555735557,2228.4326491752468
Avenida José Barbosa de Siqueira,Padroeira,50,2,1,Apartamento,1700,2241,-23.5491391,-46.8085679,POINT (-46.8085679 -23.5491391),20,METROPOLITANA DE SÃO PAULO,35,3952.1734414294797,4220.130085545527,3952.1734414294797
Rua Kabul,Parque da Lapa,160,4,1,Casa,5679,6022,-23.5335818,-46.7218307,POINT (-46.7218307 -23.5335818),20,METROPOLITANA DE SÃO PAULO,35,242.55462179923978,242.21146748167277,923.2383733119284
Rua Berlioz,Alto de Pinheiros,400,5,6,Casa,15000,18050,-23.5400229,-46.7126542,POINT (-46.7126542 -23.5400229),20,METROPOLITANA DE SÃO PAULO,35,23.358111012674414,1039.7812312991894,1043.61689940241
Rua Tília,Jardim das Flores,49,1,0,Casa,930,974,-23.5395934,-46.7911614,POINT (-46.7911614 -23.5395934),20,METROPOLITANA DE SÃO PAULO,35,3267.4895727704497,3734.0381042528684,3574.4140169995894
Avenida Manoel de Nóbrega,Adalgisa,399,4,5,Casa,8500,8926,-23.68345815,-46.57511282146847,POINT (-46.57511282146847 -23.68345815),20,METROPOLITANA DE SÃO PAULO,35,1318.105502899102,4648.265279902184,6412.97631213766
Rua Doutor Washington Pedro Lanzzelotti,Novo Osasco,59,1,0,Casa,1200,1251,-23.5695384,-46.7978834,POINT (-46.7978834 -23.5695384),20,METROPOLITANA DE SÃO PAULO,35,1458.3132788844928,1712.5763535282356,1458.3132788844928
Rua Doutor Washington Pedro Lanzzelotti,Novo Osasco,60,1,0,Casa,1200,1251,-23.5695384,-46.7978834,POINT (-46.7978834 -23.5695384),20,METROPOLITANA DE SÃO PAULO,35,1458.3132788844928,1712.5763535282356,1458.3132788844928
Rua Doutor Washington Pedro Lanzzelotti,Novo Osasco,60,2,0,Casa,1300,1355,-23.5695384,-46.7978834,POINT (-46.7978834 -23.5695384),20,METROPOLITANA DE SÃO PAULO,35,1458.3132788844928,1712.5763535282356,1458.3132788844928
Rua Jesuíno Antônio,Novo Osasco,55,2,1,Apartamento,1800,2399,-23.5717095,-46.7925515,POINT (-46.7925515 -23.5717095),20,METROPOLITANA DE SÃO PAULO,35,1080.0354056077695,1342.5647583836494,1175.5241530867804
Rua Joana Pereira Dias,Padroeira,40,1,0,Casa,650,777,-23.5516372,-46.8095362,POINT (-46.8095362 -23.5516372),20,METROPOLITANA DE SÃO PAULO,35,3737.714196168157,4015.006581487882,3737.714196168157
Rua Senador César Lacerda Vergueiro,Sumarezinho,149,3,2,Apartamento,13000,16080,-23.5494655,-46.6925825,POINT (-46.6925825 -23.5494655),20,METROPOLITANA DE SÃO PAULO,35,141.08195697662342,451.6677377407945,892.02869534079
Rua Vitória Régia,Jardim das Flores,218,3,4,Casa,2920,3307,-23.5405584,-46.7888012,POINT (-46.7888012 -23.5405584),20,METROPOLITANA DE SÃO PAULO,35,3020.4346736286575,3487.0104204271042,3314.6193447647906
Rua Hungara,Vila Ipojuca,134,3,2,Apartamento,5500,7692,-23.5307512,-46.7033759,POINT (-46.7033759 -23.5307512),20,METROPOLITANA DE SÃO PAULO,35,147.39285980712128,269.54577019691277,538.7758253879189
Avenida José Barbosa de Siqueira,Padroeira,77,1,1,Casa,670,792,-23.5491391,-46.8085679,POINT (-46.8085679 -23.5491391),20,METROPOLITANA DE SÃO PAULO,35,3952.1734414294797,4220.130085545527,3952.1734414294797
Avenida Flora,Jaguaribe,65,2,2,Apartamento,2000,3002,-23.5553351,-46.7866819,POINT (-46.7866819 -23.5553351),20,METROPOLITANA DE SÃO PAULO,35,2424.675355068036,2394.611458736665,3072.8506645511407
Avenida Flora,Bussocaba,62,2,1,Apartamento,1300,2120,-23.5676463,-46.7920853,POINT (-46.7920853 -23.5676463),20,METROPOLITANA DE SÃO PAULO,35,1513.3362202076173,1788.5388120053012,1627.9177218045422
Rua Tonelero,Vila Ipojuca,250,3,4,Casa,4500,5083,-23.537441,-46.7076787,POINT (-46.7076787 -23.537441),20,METROPOLITANA DE SÃO PAULO,35,301.9628836901096,900.0340732204562,625.7792506773698
Avenida Diógenes Ribeiro de Lima,Alto de Pinheiros,95,3,2,Apartamento,5000,6811,-23.5490158,-46.7097364,POINT (-46.7097364 -23.5490158),20,METROPOLITANA DE SÃO PAULO,35,351.44842196855575,864.7700564715245,1212.802261865899
Rua Sumagre,Jardim Cidade Pirituba,379,5,4,Casa,9000,9937,-23.4802444,-46.7291343,POINT (-46.7291343 -23.4802444),20,METROPOLITANA DE SÃO PAULO,35,342.2344813912254,509.6605692752427,788.2775844835149
Rua Cláudio Aparecido Oliveira,Jardim Roberto,84,2,1,Apartamento,2550,3337,-23.5477436,-46.8006964,POINT (-46.8006964 -23.5477436),20,METROPOLITANA DE SÃO PAULO,35,3860.0582894231698,4039.1313218128585,3878.737964076814
Rua Zuma de Sá Fernandes,Presidente Altino,62,2,1,Apartamento,2400,3109,-23.5320418,-46.7687438,POINT (-46.7687438 -23.5320418),20,METROPOLITANA DE SÃO PAULO,35,1452.3228087269788,2732.986366851091,2089.8035549136525
Rua Eusébio de Paula Marcondes,Jardim D’abril,60,3,1,Apartamento,1460,1961,-23.5771078,-46.7758986,POINT (-46.7758986 -23.5771078),20,METROPOLITANA DE SÃO PAULO,35,37.63912787447798,155.83630545131638,1940.4729423879303
Rua Joaquim Lapas Veiga,Jardim D’abril,39,1,1,Apartamento,1300,2114,-23.57892,-46.778353,POINT (-46.778353 -23.57892),20,METROPOLITANA DE SÃO PAULO,35,150.942697150246,461.4048884217175,1646.4726582966953
Rua Salvador Nunes,Ayrosa,180,3,0,Casa,1800,2032,-23.5170911,-46.7642049,POINT (-46.7642049 -23.5170911),20,METROPOLITANA DE SÃO PAULO,35,837.5663411478832,1650.903727232861,2462.4204991677734
Alameda Sombreiro,Adalgisa,109,3,2,Apartamento,7000,8620,-23.5565166,-46.7704517,POINT (-46.7704517 -23.5565166),20,METROPOLITANA DE SÃO PAULO,35,872.8752825015223,916.0695426104569,1665.2303342236473
Avenida João Paulo Ii,São Pedro,39,2,1,Apartamento,1100,1602,-23.5451729,-46.8149516,POINT (-46.8149516 -23.5451729),20,METROPOLITANA DE SÃO PAULO,35,4541.08904610437,4908.051041759988,4624.432265852095
